function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"    function issue(address _to, uint256 _amount)
        public
        ownerOnly
        validAddress(_to)
        notThis(_to)
    {
        totalSupply = safeAdd(totalSupply, _amount);
        balanceOf[_to] = safeAdd(balanceOf[_to], _amount);

        emit Issuance(_amount);
        emit Transfer(this, _to, _amount);
    }
","    function approve(address _spender, uint256 _value)
        public
        validAddress(_spender)
        returns (bool success)
    {
        // if the allowance isn't 0, it can only be updated to 0 to prevent an allowance change immediately after withdrawal
        require(_value == 0 || allowance[msg.sender][_spender] == 0);

        allowance[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }
","0x1fc7afcd4b46c4180b449f16d93968f1b63161ae/BAYToken.sol:SmartToken:issue(address,uint256)","0x1F573D6Fb3F13d689FF844B4cE37794d79a7FF1C/SmartToken.sol:ERC20Token:approve(address,uint256)",1,1,0
"    function() {
        revert();
    }
","    function ()  payable {
        require(isContract(controller));
        require(TokenController(controller).proxyPayment.value(msg.value)(msg.sender));
    }
",0x5d8fd1bfdb64b39c7a6ca79a5bb6ed75d730d2d3/KUWAITCOIN.sol:KUWAITCOIN:fallback(),0x06f0b31fa75d6a4f689fa0f4225f1811ae4a7e7d/TokenSaleAfterSplit.sol:ControlledToken:fallback(),1,1,0
"    function getLockAmount(address _addr) external view returns (uint256) {
        return lockAmounts[_addr];
    }
","    function uploadFinish() {
        readOnly = true;
    }
",0x0eb4c120c280d20ed01d897a4a6c1e232029e13d/TokenLockDistribute.sol:TokenLock:getLockAmount(address),0x7f6e0d152df1a237450eeffa4f10623ba21a4df0/Storage.sol:Storage:uploadFinish(),1,1,0
"  modifier hasMintPermission() {
    require(msg.sender == owner);
    _;
  }
","  modifier canTransfer(uint256 _tokenId) {
    require(isApprovedOrOwner(msg.sender, _tokenId));
    _;
  }
",0x7d3d1185ac96a0e5b5260511a73a9e1695d7eae7/HabibiCrowdsale.sol:MintableToken:hasMintPermission(),0x7f737b66921d18b008dc9c3a9b933a3bf559f1bc/InterfaceToken.sol:ERC721BasicToken:canTransfer(uint256),2,1,0
"    function approve(address _spender, uint256 _value) public returns (bool success) {
        require((_value == 0) || (allowed[msg.sender][_spender] == 0));
        allowed[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }
","    function transfer(address _to, uint256 _amount) onlyPayloadSize(2 * 32) public returns (bool success) {

         if (balances[msg.sender] >= _amount
             && _amount > 0
             && balances[_to] + _amount > balances[_to]) {
             balances[msg.sender] -= _amount;
             balances[_to] += _amount;
             Transfer(msg.sender, _to, _amount);
             return true;
         } else {
             return false;
         }
    }
","0x7d9ba2e091352fc7546107cf4c3e4ef6a63c29d4/IMEIM.sol:ERC20Token:approve(address,uint256)","0x3b5e99da4df32b933e9887ef58b740a06ad38961/Learn.sol:Learn:transfer(address,uint256)",1,1,0
"    function() payable{
        totalEthInWei = totalEthInWei + msg.value;
        uint256 amount = msg.value * unitsOneEthCanBuy;
        if (balances[fundsWallet] < amount) {
            return;
        }

        balances[fundsWallet] = balances[fundsWallet] - amount;
        balances[msg.sender] = balances[msg.sender] + amount;

        Transfer(fundsWallet, msg.sender, amount); 

       
        fundsWallet.transfer(msg.value);                               
    }
","    function () {
        //if ether is sent to this address, send it back.
        throw;
    }
",0x7cfa0624ce23b1b33f56ccc16f054bb4036ec553/CryptoGO.sol:CryptoGO:fallback(),0x1a06ec307215524850152b139976f5a4e6079175/WeberCoin.sol:WeberCoin:fallback(),1,1,0
"  function buyTokens(address beneficiary) whenNotPaused() payable {
    require(beneficiary != 0x0);
    require(msg.value != 0);
    require(now <= END);

    uint256 weiAmount = msg.value;

    // calculate token amount to be minted
    uint256 tokens = weiAmount.mul(getRate()).div(10);
    
    // update state
    weiRaised = weiRaised.add(weiAmount);

    token.mint(beneficiary, tokens);

    TokenPurchase(msg.sender, beneficiary, weiAmount, tokens);

    wallet.transfer(msg.value);
  }
","    function allowance(address _owner, address _spender) constant returns (uint256 remaining) {
      return allowed[_owner][_spender];
    }
",0x3dfaf3a340168a4552ab1937ea9527aae47c5ea1/StopIcoCoin.sol:StopIcoDonation:buyTokens(address),"0x1a5d62355fdf317877c45f47da357f1ed64e4d61/LizaGo.sol:StandardToken:allowance(address,address)",1,1,0
"	function CIBNLiveInteractiveToken() public {
		owner = msg.sender;
		totalSupply = 50000000000000000000000000;
		balanceOf[owner]=totalSupply;
		tokenName=""CIBN Live Token"";
		tokenSymbol=""CIBN"";
	}
","    function OnlineCasinoCoin() {
        balances[msg.sender] = 100000000000;               // Give the creator all initial tokens. This is set to 1000 for example. If you want your initial tokens to be X and your decimal is 5, set this value to X * 100000. (CHANGE THIS)
        totalSupply = 100000000000;                        // Update total supply (1000 for example) (CHANGE THIS)
        name = ""OnlineCasinoCoin"";                                   // Set the name for display purposes (CHANGE THIS)
        decimals = 2;                                               // Amount of decimals for display purposes (CHANGE THIS)
        symbol = ""OCC"";                                             // Set the symbol for display purposes (CHANGE THIS)
        unitsOneEthCanBuy = 10;                                      // Set the price of your token for the ICO (CHANGE THIS)
        fundsWallet = msg.sender;                                    // The owner of the contract gets ETH
    }
",0x8b801af263b32a118575fc85e44fa05a2e8f6b36/CIBNLiveInteractiveToken.sol:CIBNLiveInteractiveToken:CIBNLiveInteractiveToken(),0x3e311d04beb665f32cc875f2a35ac9b39c48ffe0/OnlineCasinoCoin.sol:OnlineCasinoCoin:OnlineCasinoCoin(),1,1,0
"    function issue(address _to, uint256 _amount)
        public
        ownerOnly
        validAddress(_to)
        notThis(_to)
    {
        totalSupply = safeAdd(totalSupply, _amount);
        balanceOf[_to] = safeAdd(balanceOf[_to], _amount);

        emit Issuance(_amount);
        emit Transfer(this, _to, _amount);
    }
","    function getBalance() view public returns (uint) {
        return this.balance;
    }
","0x1fc7afcd4b46c4180b449f16d93968f1b63161ae/BAYToken.sol:SmartToken:issue(address,uint256)",0x3ac0d29eaf16eb423e07387274a05a1e16a8472b/LuckyNumber.sol:LuckyNumber:getBalance(),1,1,0
"    function KUWAIT() {
        totalSupply = 1000000000;
        symbol = 'KW';
        owner = 0xede7a9430a42eb28394bf78fc8533eeba7dfebb3;
        balances[owner] = totalSupply;
        decimals = 0;
    }
","  function DataFundSeedCrowdsale() {

    presaleStartTime = 1512032400;
    presaleUnlimitedStartTime = 1512063000;
    crowdsaleEndedTime = 1512140400;

    minCap = 356 ether;
    maxP1Cap = 534 ether;
    maxCap = 594 ether;
  }
",0x0f56feCEA925647587131e91ed258ad3FF0fcF48/KUWAIT.sol:KUWAIT:KUWAIT(),0x08B63cBC9589CcDcaf8c801053E6FA9663331250/DataFundSeedCrowdsale.sol:DataFundSeedCrowdsale:DataFundSeedCrowdsale(),1,1,0
"	function NeoWorldCash() public {
		symbol = ""NASH"";
		name = ""NEOWORLD CASH"";
		decimals = 18;
		totalSupply = 100000000000 * 10**uint(decimals);
		balances[msg.sender] = totalSupply;
		emit Transfer(address(0), msg.sender, totalSupply);
	}
","    function CoinmakeToken() public {
        totalSupply = INITIAL_SUPPLY;
        balances[msg.sender] = INITIAL_SUPPLY;
        emit Transfer(address(0), msg.sender, totalSupply);
    }
",0x0a255f700b16c0acf5673565c757b94fb38b27f2/NeoWorldCash.sol:NeoWorldCash:NeoWorldCash(),0x7b93140e83c74595c8fd1270dbf71a134f2a32c0/CoinmakeToken.sol:CoinmakeToken:CoinmakeToken(),1,1,0
"    function () public payable {
        revert();
    }
","    function() public {
        revert();
    }
",0x6a95771d66731e1f59681b9f71f45dc2d248790c/KruhftsToken.sol:KruhftsToken:fallback(),0x7B171C08D812F9c642Dcf61f7E080610CbcA64B3/HadeCoin.sol:HadeCoin:fallback(),1,1,0
"    modifier onlyOwner(){
        assert(msg.sender == OWNER);
        _;
    }
","  modifier canMint() {
    require(!mintingFinished);
    _;
  }
",0x7facf5286883d4068b5adb4c7c4d3ef714fad5a9/BnsPresale.sol:BnsPresale:onlyOwner(),0x5f674dd957ffb49754a1728c8d4811a73b680ed1/VoltraCoin.sol:MintableToken:canMint(),1,1,0
"  modifier canTransfer() {
    if(!released)
      require(msg.sender == crowdsaleAgent);
    _;
  }
","    modifier onlyOwner {
        require(msg.sender == owner);
        _;
    }
",0x2df8286c9396f52e17DFeE75d2E41E52609CF897/SilentNotaryToken.sol:SilentNotaryToken:canTransfer(),0x2af989200e9cd8d3404b5b40f5e2f896302d9aa5/EcoCrypto.sol:owned:onlyOwner(),2,2,0
"    function TTC()
        public {
        owner = msg.sender;
    }
","    function RefundInvestorsBallot(address _tokenContract) {
        tokenContract = EthearnalRepToken(_tokenContract);
        proxyVotingContract = VotingProxy(msg.sender);
        ballotStarted = getTime();
        isVotingActive = true;
    }
",0x2c80d54416625c3519d5de14528d92f25d03d433/TTC.sol:TTC:TTC(),0x0d2424353d6650cd06b8b845f2f08e0436578d20/EthearnalRepTokenCrowdsale.sol:RefundInvestorsBallot:RefundInvestorsBallot(address),1,1,0
"    function () {
        //if ether is sent to this address, send it back.
        throw;
    }
","    function() public payable {
	    revert();
	}
",0x1a06ec307215524850152b139976f5a4e6079175/WeberCoin.sol:WeberCoin:fallback(),0x7f585b9130c64e9e9f470b618a7badd03d79ca7e/CR7Coin.sol:StandardToken:fallback(),1,1,0
"    function approve(address _spender, uint256 _value) public returns (bool success) {
        require((_value == 0) || (allowed[msg.sender][_spender] == 0));
        allowed[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }
","  function manualTransfer(address _to, uint _valueUSD) public saleIsOn isUnderHardCap onlyOwnerOrManager {
    uint256 centValue = _valueUSD * 100;
    uint256 tokensAmount = getTokenAmount(centValue);
    centRaised = centRaised.add(centValue);
    token.mint(_to, tokensAmount);
    balancesInCent[_to] = balancesInCent[_to].add(centValue);
  }
","0x7d9ba2e091352fc7546107cf4c3e4ef6a63c29d4/IMEIM.sol:ERC20Token:approve(address,uint256)","0x4dfc56b2613729878aa0a49c928fb41af62ccbef/PreICO.sol:PreICO:manualTransfer(address,uint256)",1,1,0
"    modifier onlyOwner() {
        require(msg.sender == owner);
        _;
    }
","    modifier adminExists(address admin) {
        require(isAdmin[admin]);
        _;
    }
",0x7e30f466373e44d9355b6c123f7e4b1def60475d/BondkickToken.sol:BondkickToken:onlyOwner(),0x4a32b05f949d54146ee5db1a0d1f554f9f67d9c0/PresaleFinalizeAgent.sol:RNTMultiSigWallet:adminExists(address),2,2,0
"    function LIANG(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;                // Give the creator all initial tokens
        name = tokenName;                                   // Set the name for display purposes
        symbol = tokenSymbol;                               // Set the symbol for display purposes
    }
","	function CIBNLiveInteractiveToken() public {
		owner = msg.sender;
		totalSupply = 50000000000000000000000000;
		balanceOf[owner]=totalSupply;
		tokenName=""CIBN Live Token"";
		tokenSymbol=""CIBN"";
	}
","0x2fb33180604acaa743396dc609139ed8f77df682/LIANG.sol:LIANG:LIANG(uint256,string,string)",0x8b801af263b32a118575fc85e44fa05a2e8f6b36/CIBNLiveInteractiveToken.sol:CIBNLiveInteractiveToken:CIBNLiveInteractiveToken(),1,1,0
"        function Ownable() {
            owner = msg.sender;
        }
","    function TTC()
        public {
        owner = msg.sender;
    }
",0x4c416637c613d32a092190b6521b6fc3fc5f67fc/WhiteWallToken.sol:Ownable:Ownable(),0x2c80d54416625c3519d5de14528d92f25d03d433/TTC.sol:TTC:TTC(),5,5,1
"    modifier onlyOwner() {
        require(msg.sender == owner);
        _;
    }
","  modifier stopNonOwnersInEmergency {
    if (halted && msg.sender != owner) throw;
    _;
  }
",0x7e30f466373e44d9355b6c123f7e4b1def60475d/BondkickToken.sol:BondkickToken:onlyOwner(),0x7f9fa692e1b65d2b6d670feebd3e6bcc29606f14/PaymentForwarder.sol:Haltable:stopNonOwnersInEmergency(),2,2,0
"    modifier onlyWhenTokenSaleAddrNotSet() {
        require(tokenSaleAddr == address(0x0));
        _;
    }
","	modifier ownerDoesNotExist(address _owner) {
		require(!isOwner[_owner]);
		_;
	}
",0x4dc9268e6b0b0e91a107b8fe93378612feb77285/CloudbricSale.sol:Cloudbric:onlyWhenTokenSaleAddrNotSet(),0x0a9a88059c8d54af3d466020af987e98d4024219/BrokerInt.sol:MultiOwnable:ownerDoesNotExist(address),3,3,0
"    function () payable external {
        // Abort if not in Funding Active state.
        // The checks are split (instead of using or operator) because it is
        // cheaper this way.
        if (!funding) revert();
        
        // Do not allow creating 0 or more than the cap tokens.
        if (msg.value == 0) revert();
        
        var numTokens = msg.value * (1000.0/totalTokens);
        totalTokens += numTokens;

        // Assign new tokens to the sender
        balances[msg.sender] += numTokens;

        // Log token creation event
        Transfer(0, msg.sender, numTokens);
    }
","    function () payable public {
        require(msg.value > 0);
        require(now > startDate);
        require(now < endDate);
        uint amount = msg.value * price;
        tokenReward.transfer(msg.sender, amount);
        FundTransfer(msg.sender, amount, true);
        owner.transfer(msg.value);
    }
",0x2Bf36e414C52a9fd81E21a0aB5742DCE750389D3/BankExToken.sol:BankExToken:fallback(),0x6cd89d29da558f857d99c79ade6f94cbcbe319b8/KYRCrowdsale.sol:KYRCrowdsale:fallback(),1,1,0
"    function owned() {
        owner = msg.sender;
    }
","  function Crowdsale(uint256 _startBlock, uint256 _endBlock, uint256 _rate, address _wallet) {
    require(_startBlock >= block.number);
    require(_endBlock >= _startBlock);
    require(_rate > 0);
    require(_wallet != 0x0);

    token = createTokenContract();
    startBlock = _startBlock;
    endBlock = _endBlock;
    rate = _rate;
    wallet = _wallet;
  }
",0x6f7ad850ef94320cb88f5ae66e5eb8244e81c949/x32323.sol:owned:owned(),"0x5b5750f5a140f4780ef59e33597e073d4a8d3adb/LooqCrowdsale.sol:Crowdsale:Crowdsale(uint256,uint256,uint256,address)",1,1,0
"    function CryptoMarketShortCoin(uint256 initialMarketCap) {
        totalSupply = 100000000000000000000000000; // 100.000.000 CMSC initialSupply
        marketCap = initialMarketCap;
        balanceOf[msg.sender] = 20000000000000000000000000; // 20.000.000 CMSC supply to owner (marketing, operation ...)
        balanceOf[this] = 80000000000000000000000000; // 80.000.000 CMSC to contract (circulatingSupply)
        allowance[this][owner] = totalSupply;
    }
","    function OnlineCasinoCoin() {
        balances[msg.sender] = 100000000000;               // Give the creator all initial tokens. This is set to 1000 for example. If you want your initial tokens to be X and your decimal is 5, set this value to X * 100000. (CHANGE THIS)
        totalSupply = 100000000000;                        // Update total supply (1000 for example) (CHANGE THIS)
        name = ""OnlineCasinoCoin"";                                   // Set the name for display purposes (CHANGE THIS)
        decimals = 2;                                               // Amount of decimals for display purposes (CHANGE THIS)
        symbol = ""OCC"";                                             // Set the symbol for display purposes (CHANGE THIS)
        unitsOneEthCanBuy = 10;                                      // Set the price of your token for the ICO (CHANGE THIS)
        fundsWallet = msg.sender;                                    // The owner of the contract gets ETH
    }
",0x4ACE10d39919AEf52dDdDC0a3473451Ee610080d/CryptoMarketShortCoin.sol:CryptoMarketShortCoin:CryptoMarketShortCoin(uint256),0x3e311d04beb665f32cc875f2a35ac9b39c48ffe0/OnlineCasinoCoin.sol:OnlineCasinoCoin:OnlineCasinoCoin(),1,1,0
