function1 code,function2 code,function1 FEN,function2 FEN,label1,label2,label
"    function acupuncturecoin(
        uint256 initialSupply,
        string tokenName,
        string tokenSymbol
    ) public {
        totalSupply = initialSupply * 10 ** uint256(decimals);  // Update total supply with the decimal amount
        balanceOf[msg.sender] = totalSupply;                // Give the creator all initial tokens
        name = tokenName;                                   // Set the name for display purposes
        symbol = tokenSymbol;                               // Set the symbol for display purposes
    }
","    function approveAndCall(address _spender, uint256 _value, bytes _extraData)
        public
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    }
","0x8a95e5488153724d5bfd37a17b0608c8d7d31202/acupuncturecoin.sol:acupuncturecoin:acupuncturecoin(uint256,string,string)","0x8a95e5488153724d5bfd37a17b0608c8d7d31202/acupuncturecoin.sol:acupuncturecoin:approveAndCall(address,uint256,bytes)",2,2,0
"		function	getData_19	()	public	constant	returns	(	string	)	{
			return	inData_19	;						
		}									
","		function	getData_24	()	public	constant	returns	(	string	)	{
			return	inData_24	;						
		}									
",0x7e36c703eca838934bb562da29c1422852ccf5e3/BIPOOH_DAO_32_a.sol:BIPOOH_DAO_32_a:getData_19(),0x7e36c703eca838934bb562da29c1422852ccf5e3/BIPOOH_DAO_32_a.sol:BIPOOH_DAO_32_a:getData_24(),5,5,1
"    modifier onlyAdmin {
        if(!(msg.sender == admin1)) {
            revert();
        }
        _;
    }
","    function hasKey(address key) private constant returns (bool){
        for(uint256 i=0;i<balancesKeys.length;i++){
            address value = balancesKeys[i];
            if(value == key){
                return true;
            }
        }
        return false;
    }
",0x5fce27e9b9545938c8e8c5b6c5676fb45205b999/Redemption.sol:Redemption:onlyAdmin(),0x5fce27e9b9545938c8e8c5b6c5676fb45205b999/Redemption.sol:Redemption:hasKey(address),4,5,1
"    function transfer(address _to, uint _value) 
    onlyPayloadSize(2 * 32) 
    public
    returns (bool success)
    {
        require(_to != address(0));
        if (balances[msg.sender] >= _value && _value > 0) {
            uint codeLength;
            bytes memory empty;
            assembly {
            // Retrieve the size of the code on target address, this needs assembly .
            codeLength := extcodesize(_to)
            }

            balances[msg.sender] = safeSub(balances[msg.sender], _value);
            balances[_to] = safeAdd(balances[_to], _value);
            if(codeLength>0) {
                ContractReceiver receiver = ContractReceiver(_to);
                receiver.tokenFallback(msg.sender, _value, empty);
            }
            emit Transfer(msg.sender, _to, _value);
            return true;
        } else { return false; }

    }
","    function transfer(address _to, uint _value, bytes _data)
    onlyPayloadSize(2 * 32) 
    public
    returns (bool success) 
    {
        require(_to != address(0));
        if (balances[msg.sender] >= _value && _value > 0) {
            // Standard function transfer similar to ERC20 transfer with no _data .
            // Added due to backwards compatibility reasons .
            uint codeLength;

            assembly {
            // Retrieve the size of the code on target address, this needs assembly .
            codeLength := extcodesize(_to)
            }
            balances[msg.sender] = safeSub(balances[msg.sender], _value);
            balances[_to] = safeAdd(balances[_to], _value);
            if(codeLength>0) {
                ContractReceiver receiver = ContractReceiver(_to);
                receiver.tokenFallback(msg.sender, _value, _data);
            }
            emit Transfer(msg.sender, _to, _value, _data);
            return true;
        }else{return false;}

    }
","0x7b7b239e7fc2b4680f5cf469ecb968bd94bb38aa/CoSoundToken.sol:StandardToken:transfer(address,uint256)","0x7b7b239e7fc2b4680f5cf469ecb968bd94bb38aa/CoSoundToken.sol:StandardToken:transfer(address,uint256,bytes)",4,4,0
"    function GetGift()
    public
    payable
    {
        if(reciver==msg.sender&&now>unlockTime)
        {
            msg.sender.transfer(this.balance);
        }
    }
","    function SetGiftTime(uint _unixTime)
    public
    {
        if(msg.sender==sender)
        {
            unlockTime = _unixTime;
        }
    }
",0x6f905E47d3e6A9Cc286b8250181Ee5A0441Acc81/PRESENT_1_ETH.sol:PRESENT_1_ETH:GetGift(),0x6f905E47d3e6A9Cc286b8250181Ee5A0441Acc81/PRESENT_1_ETH.sol:PRESENT_1_ETH:SetGiftTime(uint256),4,4,1
"    function minter() public view returns (address) {
        return data.minter;
    }
","    function decimals() public view returns (uint8) {
        return data.decimals;
    }
",0x04d01b6145bc9db925ec1e80bc85f936a961210e/BTTSToken.sol:BTTSToken:minter(),0x04d01b6145bc9db925ec1e80bc85f936a961210e/BTTSToken.sol:BTTSToken:decimals(),4,4,1
"    function div(uint a, uint b) internal pure returns (uint) {
        // assert(b > 0); // Solidity automatically throws when dividing by 0
        uint c = a / b;
        // assert(a == b * c + a % b); // There is no case in which this doesn't hold
        return c;
    }
","    function add(uint a, uint b) internal pure returns (uint) {
        uint c = a + b;
        assert(c >= a);
        return c;
    }
","0x3a92b0fa21043e14a021821ba9371a8ed01ec5dc/SharderToken.sol:SafeMath:div(uint256,uint256)","0x3a92b0fa21043e14a021821ba9371a8ed01ec5dc/SharderToken.sol:SafeMath:add(uint256,uint256)",5,5,1
"    function buyKnowledge() external payable{
        require(initialized);
        uint256 knowledgeBought = calculateKnowledgeBuy(msg.value,SafeMath.sub(this.balance,msg.value));
        claimedKnowledge[msg.sender] = SafeMath.add(claimedKnowledge[msg.sender],knowledgeBought);
    }
","    function getKnowledgeSinceLastUse(address adr) public view returns(uint256){
        uint256 secondsPassed = min(KNOWLEDGE_TO_GET_1FRANKLIN,SafeMath.sub(now,lastUse[adr]));
        return SafeMath.mul(secondsPassed,hatcheryFranklin[adr]);
    }
",0x0bf5fd285f0c6c323564293ed5d6b64d90d50c4f/FranklinFarmer.sol:FranklinFarmer:buyKnowledge(),0x0bf5fd285f0c6c323564293ed5d6b64d90d50c4f/FranklinFarmer.sol:FranklinFarmer:getKnowledgeSinceLastUse(address),5,5,1
"    function burnFrom(address _from, uint256 _value) returns (bool) 
    {
        assert( transferFrom( _from, msg.sender, _value ) );
        return burn(_value);
    }
","    function burn(uint _value) returns (bool)
    {
        balances[msg.sender] = balances[msg.sender].sub(_value);
        totalSupply = totalSupply.sub(_value);
        Burn(msg.sender, _value);
        Transfer(msg.sender, address(0x0), _value);
        return true;
    }
","0x4c5e45cc4dd47c8e8c9ea4698025652b6728621e/EDMToken.sol:EDMToken:burnFrom(address,uint256)",0x4c5e45cc4dd47c8e8c9ea4698025652b6728621e/EDMToken.sol:EDMToken:burn(uint256),5,5,1
"		function	getData_31	()	public	constant	returns	(	string	)	{
			return	inData_31	;						
		}									
","		function	setData_7	(	string	newData_7	)	public	onlyOwner	{	
			inData_7	=	newData_7	;					
		}									
",0x7e36c703eca838934bb562da29c1422852ccf5e3/BIPOOH_DAO_32_a.sol:BIPOOH_DAO_32_a:getData_31(),0x7e36c703eca838934bb562da29c1422852ccf5e3/BIPOOH_DAO_32_a.sol:BIPOOH_DAO_32_a:setData_7(string),5,5,0
"    function ba2cbor(bytes[] arr) internal pure returns (bytes) {
            uint arrlen = arr.length;

            // get correct cbor output length
            uint outputlen = 0;
            bytes[] memory elemArray = new bytes[](arrlen);
            for (uint i = 0; i < arrlen; i++) {
                elemArray[i] = (bytes(arr[i]));
                outputlen += elemArray[i].length + (elemArray[i].length - 1)/23 + 3; //+3 accounts for paired identifier types
            }
            uint ctr = 0;
            uint cborlen = arrlen + 0x80;
            outputlen += byte(cborlen).length;
            bytes memory res = new bytes(outputlen);

            while (byte(cborlen).length > ctr) {
                res[ctr] = byte(cborlen)[ctr];
                ctr++;
            }
            for (i = 0; i < arrlen; i++) {
                res[ctr] = 0x5F;
                ctr++;
                for (uint x = 0; x < elemArray[i].length; x++) {
                    // if there's a bug with larger strings, this may be the culprit
                    if (x % 23 == 0) {
                        uint elemcborlen = elemArray[i].length - x >= 24 ? 23 : elemArray[i].length - x;
                        elemcborlen += 0x40;
                        uint lctr = ctr;
                        while (byte(elemcborlen).length > ctr - lctr) {
                            res[ctr] = byte(elemcborlen)[ctr - lctr];
                            ctr++;
                        }
                    }
                    res[ctr] = elemArray[i][x];
                    ctr++;
                }
                res[ctr] = 0xFF;
                ctr++;
            }
            return res;
        }
","    function oraclize_query(uint timestamp, string datasource, bytes[] argN, uint gaslimit) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource, gaslimit);
        if (price > 1 ether + tx.gasprice*gaslimit) return 0; // unexpectedly high price
        bytes memory args = ba2cbor(argN);
        return oraclize.queryN_withGasLimit.value(price)(timestamp, datasource, args, gaslimit);
    }
",0x379c4c01484de6cdd3e685f63c702e45e3c574fd/Etherlympics.sol:usingOraclize:ba2cbor(bytes[]),"0x379c4c01484de6cdd3e685f63c702e45e3c574fd/Etherlympics.sol:usingOraclize:oraclize_query(uint256,string,bytes[],uint256)",4,5,1
"    constructor() public {
        symbol = ""TSRN"";
        name = ""TESSRNET"";
        decimals = 8;
        _totalSupply = 100000000000000;
        balances[0xDE012Fee8754BA1DF8077E1B6216a945Ec4285D7] = _totalSupply;
        emit Transfer(address(0), 0xDE012Fee8754BA1DF8077E1B6216a945Ec4285D7, _totalSupply);
    }
","    function approveAndCall(address spender, uint tokens, bytes data) public returns (bool success) {
        allowed[msg.sender][spender] = tokens;
        emit Approval(msg.sender, spender, tokens);
        ApproveAndCallFallBack(spender).receiveApproval(msg.sender, tokens, this, data);
        return true;
    }
",0x5f24ed71ac6ddea5aa2dee7b521b98763520c6ed/TessrnetToken.sol:TessrnetToken:constructor(),"0x5f24ed71ac6ddea5aa2dee7b521b98763520c6ed/TessrnetToken.sol:TessrnetToken:approveAndCall(address,uint256,bytes)",4,4,0
"    function approve(address _spender, uint256 _value) public {
        if ((_value != 0) && (allowed[msg.sender][_spender] != 0)) revert();

        allowed[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
    }
","    function allowance(address _owner, address _spender) public constant returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }
","0x0ee6071bc209c19161f6d17f8597d762b4d30806/CFL.sol:StandardToken:approve(address,uint256)","0x0ee6071bc209c19161f6d17f8597d762b4d30806/CFL.sol:StandardToken:allowance(address,address)",4,4,1
"	function	getData_19	()	public	constant	returns	(	string	)	{
		return	inData_19	;						
	}									
","	function	getData_9	()	public	constant	returns	(	string	)	{
		return	inData_9	;						
	}									
",0x7ed0d751664298f66e3bdfd9451588fd397afe11/Yuzhuralzoloto_2.sol:Yuzhuralzoloto_2:getData_19(),0x7ed0d751664298f66e3bdfd9451588fd397afe11/Yuzhuralzoloto_2.sol:Yuzhuralzoloto_2:getData_9(),5,5,1
"	function	getData_32	()	public	constant	returns	(	string	)	{
		return	inData_32	;						
	}									
","	function	getData_13	()	public	constant	returns	(	string	)	{
		return	inData_13	;						
	}									
",0x7ed0d751664298f66e3bdfd9451588fd397afe11/Yuzhuralzoloto_2.sol:Yuzhuralzoloto_2:getData_32(),0x7ed0d751664298f66e3bdfd9451588fd397afe11/Yuzhuralzoloto_2.sol:Yuzhuralzoloto_2:getData_13(),5,5,0
"  function transfer(address _to, uint256 _value) public whenNotPaused returns (bool) {
    return super.transfer(_to, _value);
  }
","  function transferFrom(address _from, address _to, uint256 _value) public whenNotPaused returns (bool) {
    return super.transferFrom(_from, _to, _value);
  }
","0x0e72bc5bd98f7a722215c0598bb8d1bb826a745a/WobToken.sol:PausableToken:transfer(address,uint256)","0x0e72bc5bd98f7a722215c0598bb8d1bb826a745a/WobToken.sol:PausableToken:transferFrom(address,address,uint256)",5,5,1
"    function transferToAddress(address _to, uint256 _value, bytes _data) private returns (bool success) {
        if (balanceOf(msg.sender) < _value) revert();
        balances[msg.sender] = safeSub(balanceOf(msg.sender), _value);
        balances[_to] = safeAdd(balanceOf(_to), _value);
        emit Transfer(msg.sender, _to, _value, _data);
        return true;
    }
","    function transferToContract(address _to, uint256 _value, bytes _data) private returns (bool success) {
        require(SmartContract_Allowed[_to]);
		
		if (balanceOf(msg.sender) < _value) revert();
        balances[msg.sender] = safeSub(balanceOf(msg.sender), _value);
        balances[_to] = safeAdd(balanceOf(_to), _value);
        emit Transfer(msg.sender, _to, _value, _data);
        return true;
    }
","0x6d66439c9cc75b69f9a40e82f34445081b8e929a/TokenRK50Z.sol:TokenRK50Z:transferToAddress(address,uint256,bytes)","0x6d66439c9cc75b69f9a40e82f34445081b8e929a/TokenRK50Z.sol:TokenRK50Z:transferToContract(address,uint256,bytes)",5,5,1
"    function changeAdmin(address newAdmin) public onlyOwner {
        // owner can re-assign the admin
        AdminTransferred(admin, newAdmin);
        admin = newAdmin;
    }
","    function transferFrom(address _from, address _to, uint _value) validDestination(_to) public returns (bool) {
        return super.transferFrom(_from, _to, _value);
    }
",0x1ef62a7adba8c6e1903a1723f208f88636cd5470/WbtToken.sol:WbtToken:changeAdmin(address),"0x1ef62a7adba8c6e1903a1723f208f88636cd5470/WbtToken.sol:WbtToken:transferFrom(address,address,uint256)",4,4,1
"    modifier coupon(string code){
        oraclize = OraclizeI(OAR.getAddress());
        oraclize.useCoupon(code);
        _;
    }
","    function oraclize_query(uint timestamp, string datasource, bytes[4] args) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](4);
        dynargs[0] = args[0];
        dynargs[1] = args[1];
        dynargs[2] = args[2];
        dynargs[3] = args[3];
        return oraclize_query(timestamp, datasource, dynargs);
    }
",0x480ec0cd951e42c626cf8db18e5ed99da076e074/CCCoin.sol:usingOraclize:coupon(string),"0x480ec0cd951e42c626cf8db18e5ed99da076e074/CCCoin.sol:usingOraclize:oraclize_query(uint256,string,bytes[4])",5,5,1
"  function unpause() onlyOwner whenPaused public {
    paused = false;
    Unpause();
  }
","  modifier whenPaused() {
    require(paused);
    _;
  }
",0x00fbe7398d9f0d53fbaef6e2f4c6ab0e7c31f5d7/UAPToken.sol:Pausable:unpause(),0x00fbe7398d9f0d53fbaef6e2f4c6ab0e7c31f5d7/UAPToken.sol:Pausable:whenPaused(),4,4,1
"    function DYLC_ERC20Token() public {
        owner = 0xA9802C071dD0D9fC470A06a487a2DB3D938a7b02;
        balanceOf[owner] = DEVELOPER_RESERVED;
    }
","    modifier onlyOwner() {
      require(msg.sender == owner);
      _;
    }
",0x1d840cb510f084e6154c85d14d98cdc8f7a3b4d5/DYLC_ERC20Token.sol:DYLC_ERC20Token:DYLC_ERC20Token(),0x1d840cb510f084e6154c85d14d98cdc8f7a3b4d5/DYLC_ERC20Token.sol:DYLC_ERC20Token:onlyOwner(),5,5,1
"	function	getPOOL_edit_15	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_15	;						
	}									
","	function	getPOOL_edit_19	()	public	constant	returns	(	string	)	{
		return	inPOOL_edit_19	;						
	}									
",0x8c7c095c9af40872484e9f9949e543706a3280ae/POOL_EDIT_1.sol:POOL_EDIT_1:getPOOL_edit_15(),0x8c7c095c9af40872484e9f9949e543706a3280ae/POOL_EDIT_1.sol:POOL_EDIT_1:getPOOL_edit_19(),5,5,0
"    function oraclize_query(uint timestamp, string datasource, string arg1, string arg2, uint gaslimit) oraclizeAPI internal returns (bytes32 id){
        uint price = oraclize.getPrice(datasource, gaslimit);
        if (price > 1 ether + tx.gasprice*gaslimit) return 0; // unexpectedly high price
        return oraclize.query2_withGasLimit.value(price)(timestamp, datasource, arg1, arg2, gaslimit);
    }
","    function oraclize_query(string datasource, bytes[1] args, uint gaslimit) oraclizeAPI internal returns (bytes32 id) {
        bytes[] memory dynargs = new bytes[](1);
        dynargs[0] = args[0];
        return oraclize_query(datasource, dynargs, gaslimit);
    }
","0x1fd76bc4e080e5f11703528961b2e515296c1c04/FlightDelayPayout.sol:usingOraclize:oraclize_query(uint256,string,string,string,uint256)","0x1fd76bc4e080e5f11703528961b2e515296c1c04/FlightDelayPayout.sol:usingOraclize:oraclize_query(string,bytes[1],uint256)",5,5,1
